simulation_id,simulation_period,agent_id,agent_state,agent_seed
0,1,5027,-1,false
0,1,9370,1,false
0,1,2417,1,false
0,1,5069,-1,false
0,1,9958,1,false
0,1,5136,-1,false
0,1,5249,1,false
0,1,5229,-1,false
0,1,4995,1,false
0,1,5243,-1,false
0,1,5845,1,false
0,1,5845,2,false
0,1,5955,1,false
0,1,5438,-1,false
0,1,7419,1,false
0,1,5575,-1,false
0,1,5584,-1,false
0,1,5655,-1,false
0,1,2351,1,false
0,1,8911,1,false
0,1,6717,1,false
0,1,5692,-1,false
0,1,9834,1,false
0,1,7805,1,false
0,1,5845,-1,false
0,1,3031,1,false
0,1,5869,-1,false
0,1,5874,-1,false
0,1,6006,-1,false
0,1,6070,-1,false
0,1,6155,1,false
0,1,6155,2,false
0,1,6109,-1,false
0,1,9202,1,false
0,1,6127,-1,false
0,1,6128,-1,false
0,1,4167,1,false
0,1,4111,1,false
0,1,6155,-1,false
0,1,6229,1,false
0,1,1208,1,false
0,1,1208,2,false
0,1,6223,-1,false
0,1,1228,1,false
0,1,6357,-1,false
0,1,8573,1,false
0,1,6662,-1,false
0,1,6729,-1,false
0,1,2698,1,false
0,1,1696,1,false
0,1,6733,-1,false
0,1,8680,1,false
0,1,2847,1,false
0,1,6815,-1,false
0,1,1102,1,false
0,1,6895,-1,false
0,1,7121,-1,false
0,1,7234,-1,false
0,1,7391,-1,false
0,1,7498,-1,false
0,1,277,1,true
0,1,7569,-1,false
0,1,2664,1,false
0,1,2120,1,false
0,1,7585,-1,false
0,1,2010,1,false
0,1,2010,2,false
0,1,5629,1,false
0,1,7606,-1,false
0,1,4032,1,false
0,1,1441,1,false
0,1,1441,2,false
0,1,7772,-1,false
0,1,8010,-1,false
0,1,2006,1,false
0,1,8123,-1,false
0,1,8197,-1,false
0,1,2168,1,false
0,1,8219,-1,false
0,1,4069,1,false
0,1,8421,1,false
0,1,8294,-1,false
0,1,1014,1,false
0,1,8448,-1,false
0,1,4093,1,false
0,1,8570,-1,false
0,1,8667,-1,false
0,1,3587,1,false
0,1,8787,-1,false
0,1,5689,1,false
0,1,9055,-1,false
0,1,7927,1,false
0,1,5855,1,false
0,1,9066,-1,false
0,1,7377,1,false
0,1,7813,1,false
0,1,7813,2,false
0,1,9190,-1,false
0,1,9699,-1,false
0,1,2681,1,false
0,1,2374,1,false
0,1,9829,-1,false
0,1,1088,1,false
0,1,9870,-1,false
0,1,1291,1,false
0,1,6308,1,false
0,1,8571,1,false
0,1,8571,2,false
0,1,9896,-1,false
0,2,7757,1,false
0,2,7757,2,false
0,2,1962,1,false
0,2,3645,1,false
0,2,1756,1,false
0,2,1756,2,false
0,2,4457,1,false
0,2,2757,1,false
0,2,2757,2,false
0,2,3532,1,false
0,2,7681,1,false
0,2,8963,1,false
0,2,5925,1,false
0,2,5925,2,false
0,2,610,1,false
0,2,6577,1,false
0,2,8904,1,false
0,2,5250,1,false
0,2,395,1,true
0,2,4181,1,false
0,2,2788,1,false
0,2,9398,1,false
0,2,6572,1,false
0,2,8022,1,false
0,2,3095,1,false
0,2,9618,1,false
0,2,5443,1,false
0,2,1566,1,false
0,2,2192,1,false
0,2,213,-1,true
0,2,935,-1,false
0,2,435,1,true
0,2,1208,-1,false
0,2,1441,-1,false
0,2,4473,1,false
0,2,4493,1,false
0,2,5370,1,false
0,2,5370,2,false
0,2,1756,-1,false
0,2,2010,-1,false
0,2,3759,1,false
0,2,3759,2,false
0,2,3229,1,false
0,2,3229,2,false
0,2,2757,-1,false
0,2,3779,1,false
0,2,7134,1,false
0,2,7134,2,false
0,2,3229,-1,false
0,2,3759,-1,false
0,2,5370,-1,false
0,2,5925,-1,false
0,2,2117,1,false
0,2,7821,1,false
0,2,7134,-1,false
0,2,4321,1,false
0,2,8462,1,false
0,2,8462,2,false
0,2,7757,-1,false
0,2,7533,1,false
0,2,7813,-1,false
0,2,8496,1,false
0,2,5363,1,false
0,2,8462,-1,false
0,2,7052,1,false
0,2,8571,-1,false
1,0,0,1,true
1,0,7,1,true
1,0,10,1,true
1,0,12,1,true
1,0,13,1,true
1,0,17,1,true
1,0,19,1,true
1,0,22,1,true
1,0,27,1,true
1,0,29,1,true
1,0,47,1,true
1,0,50,1,true
1,0,51,1,true
1,0,61,1,true
1,0,62,1,true
1,0,65,1,true
1,0,67,1,true
1,0,69,1,true
1,0,69,2,true
1,0,71,1,true
1,0,75,1,true
1,0,76,1,true
1,0,80,1,true
1,0,83,1,true
1,0,110,1,true
1,0,118,1,true
1,0,118,2,true
1,0,123,1,true
1,0,127,1,true
1,0,129,1,true
1,0,130,1,true
1,0,132,1,true
1,0,133,1,true
1,0,141,1,true
1,0,143,1,true
1,0,144,1,true
1,0,147,1,true
1,0,148,1,true
1,0,149,1,true
1,0,154,1,true
1,0,155,1,true
1,0,155,2,true
1,0,158,1,true
1,0,168,1,true
1,0,171,1,true
1,0,172,1,true
1,0,174,1,true
1,0,180,1,true
1,0,186,1,true
1,0,190,1,true
1,0,192,1,true
1,0,193,1,true
1,0,196,1,true
1,0,196,2,true
1,0,203,1,true
1,0,207,1,true
1,0,208,1,true
1,0,214,1,true
1,0,215,1,true
1,0,220,1,true
1,0,221,1,true
1,0,227,1,true
1,0,231,1,true
1,0,233,1,true
1,0,236,1,true
1,0,243,1,true
1,0,246,1,true
1,0,248,1,true
1,0,248,2,true
1,0,251,1,true
1,0,254,1,true
1,0,256,1,true
1,0,256,2,true
1,0,259,1,true
1,0,261,1,true
1,0,261,2,true
1,0,262,1,true
1,0,268,1,true
1,0,272,1,true
1,0,278,1,true
1,0,278,2,true
1,0,282,1,true
1,0,288,1,true
1,0,296,1,true
1,0,296,2,true
1,0,308,1,true
1,0,309,1,true
1,0,309,2,true
1,0,310,1,true
1,0,314,1,true
1,0,317,1,true
1,0,322,1,true
1,0,323,1,true
1,0,324,1,true
1,0,326,1,true
1,0,330,1,true
1,0,330,2,true
1,0,340,1,true
1,0,342,1,true
1,0,346,1,true
1,0,346,2,true
1,0,360,1,true
1,0,360,2,true
1,0,365,1,true
1,0,370,1,true
1,0,374,1,true
1,0,374,2,true
1,0,375,1,true
1,0,375,2,true
1,0,380,1,true
1,0,386,1,true
1,0,393,1,true
1,0,396,1,true
1,0,413,1,true
1,0,413,2,true
1,0,416,1,true
1,0,418,1,true
1,0,418,2,true
1,0,425,1,true
1,0,425,2,true
1,0,428,1,true
1,0,430,1,true
1,0,430,2,true
1,0,433,1,true
1,0,433,2,true
1,0,445,1,true
1,0,446,1,true
1,0,449,1,true
1,0,452,1,true
1,0,457,1,true
1,0,459,1,true
1,0,459,2,true
1,0,460,1,true
1,0,462,1,true
1,0,465,1,true
1,0,467,1,true
1,0,475,1,true
1,0,476,1,true
1,0,476,2,true
1,0,480,1,true
1,0,487,1,true
1,0,488,1,true
1,0,490,1,true
1,1,1114,1,false
1,1,8657,1,false
1,1,4311,1,false
1,1,8341,1,false
1,1,8341,2,false
1,1,8741,1,false
1,1,8741,2,false
1,1,9746,1,false
1,1,9746,2,false
1,1,5739,1,false
1,1,9763,1,false
1,1,5618,1,false
1,1,2150,1,false
1,1,586,1,false
1,1,9871,1,false
1,1,1559,1,false
1,1,6967,1,false
1,1,6967,2,false
1,1,5937,1,false
1,1,9556,1,false
1,1,9556,2,false
1,1,7971,1,false
1,1,4791,1,false
1,1,2180,1,false
1,1,6307,1,false
1,1,1050,1,false
1,1,7483,1,false
1,1,2690,1,false
1,1,2192,1,false
1,1,2192,2,false
1,1,1272,1,false
1,1,1736,1,false
1,1,4479,1,false
1,1,851,1,false
1,1,851,2,false
1,1,218,1,true
1,1,5834,1,false
1,1,2877,1,false
1,1,7436,1,false
1,1,676,1,false
1,1,8704,1,false
1,1,9414,1,false
1,1,325,1,true
1,1,325,2,true
1,1,69,-1,true
1,1,8210,1,false
1,1,7801,1,false
1,1,8392,1,false
1,1,1527,1,false
1,1,9233,1,false
1,1,6672,1,false
1,1,7442,1,false
1,1,8024,1,false
1,1,3848,1,false
1,1,3848,2,false
1,1,602,1,false
1,1,2256,1,false
1,1,2288,1,false
1,1,7679,1,false
1,1,7679,2,false
1,1,3231,1,false
1,1,5383,1,false
1,1,5571,1,false
1,1,1652,1,false
1,1,1652,2,false
1,1,106,1,true
1,1,106,2,true
1,1,2171,1,false
1,1,2171,2,false
1,1,2476,1,false
1,1,8531,1,false
1,1,497,1,true
1,1,5162,1,false
1,1,8772,1,false
1,1,6436,1,false
1,1,381,1,true
1,1,381,2,true
1,1,4806,1,false
1,1,4806,2,false
1,1,9395,1,false
1,1,9395,2,false
1,1,4563,1,false
1,1,4563,2,false
1,1,7150,1,false
1,1,118,-1,true
1,1,574,1,false
1,1,2001,1,false
1,1,16,1,true
1,1,16,2,true
1,1,3246,1,false
1,1,362,1,true
1,1,1902,1,false
1,1,7596,1,false
1,1,3966,1,false
1,1,8150,1,false
1,1,8150,2,false
1,1,8172,1,false
1,1,9004,1,false
1,1,9004,2,false
1,1,2105,1,false
1,1,7974,1,false
1,1,4418,1,false
1,1,7207,1,false
1,1,6280,1,false
1,1,4149,1,false
1,1,1986,1,false
1,1,7269,1,false
1,1,6861,1,false
1,1,6861,2,false
1,1,5307,1,false
1,1,737,1,false
1,1,8700,1,false
1,1,8700,2,false
1,1,1326,1,false
1,1,1326,2,false
1,1,155,-1,true
1,1,1172,1,false
1,1,7685,1,false
1,1,9700,1,false
1,1,8229,1,false
1,1,2708,1,false
1,1,2708,2,false
1,1,1313,1,false
1,1,4542,1,false
1,1,4542,2,false
1,1,5439,1,false
1,1,6098,1,false
1,1,3984,1,false
1,1,3984,2,false
1,1,1250,1,false
1,1,6910,1,false
1,1,6910,2,false
1,1,914,1,false
1,1,8889,1,false
1,1,6066,1,false
1,1,553,1,false
1,1,4954,1,false
1,1,3345,1,false
1,1,9095,1,false
1,1,753,1,false
1,1,2389,1,false
1,1,2389,2,false
1,1,4771,1,false
1,1,6917,1,false
1,1,9902,1,false
1,1,1939,1,false
1,1,1797,1,false
1,1,6070,1,false
1,1,3434,1,false
1,1,2189,1,false
1,1,2273,1,false
1,1,196,-1,true
1,1,9449,1,false
1,1,9449,2,false
1,1,9321,1,false
1,1,6758,1,false
1,1,2454,1,false
1,1,5512,1,false
1,1,4569,1,false
1,1,8140,1,false
1,1,2604,1,false
1,1,8249,1,false
1,1,8249,2,false
1,1,9084,1,false
1,1,1780,1,false
1,1,6334,1,false
1,1,9569,1,false
1,1,382,1,true
1,1,7695,1,false
1,1,1834,1,false
1,1,3081,1,false
1,1,248,-1,true
1,1,5047,1,false
1,1,9400,1,false
1,1,2883,1,false
1,1,2883,2,false
1,1,4179,1,false
1,1,4179,2,false
1,1,7170,1,false
1,1,5707,1,false
1,1,3372,1,false
1,1,3372,2,false
1,1,2507,1,false
1,1,3335,1,false
1,1,471,1,true
1,1,7769,1,false
1,1,1750,1,false
1,1,3724,1,false
1,1,795,1,false
1,1,5486,1,false
1,1,5126,1,false
1,1,628,1,false
1,1,628,2,false
1,1,8177,1,false
1,1,8177,2,false
1,1,4442,1,false
1,1,3696,1,false
1,1,9559,1,false
1,1,2390,1,false
1,1,9583,1,false
1,1,256,-1,true
1,1,4876,1,false
1,1,4870,1,false
1,1,9949,1,false
1,1,7651,1,false
1,1,2920,1,false
1,1,2920,2,false
